recorded_amine,score_amine,counterfactual_amide,score_amide
N#Cc1ccc(CN(c2c[nH]cn2)c2cccc3cc[nH]c23)cn1,3.907132,N#Cc1ccc(C(=O)N(c2c[nH]cn2)c2cccc3cc[nH]c23)cn1,4.313194
O=C(Nc1cc(-c2ccc(NCc3ccc(CNCCc4ccccc4)cc3)nc2)n[nH]1)C1CNC1,7.927136,O=C(Nc1ccc(-c2cc(NC(=O)C3CNC3)[nH]n2)cn1)c1ccc(CNCCc2ccccc2)cc1,7.42673
c1cc(NC[C@@H]2Cc3ccccc3CN2)cc(-c2ccc(NC[C@H]3CCCN3)c(NC[C@@H]3Cc4ccccc4CN3)c2)c1,7.293863,O=C(Nc1cc(-c2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)ccc1NC[C@H]1CCCN1)[C@@H]1Cc2ccccc2CN1,7.306954
c1cnc(-c2ccc(NCC3CCN3)cc2)c(NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)c1,7.954519,O=C(Nc1cccnc1-c1ccc(NCC2CCN2)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.471597
Nc1ccc(-c2ccc(NCc3ccc(CNC45CC(C4)C5)cc3)nc2)cc1,7.237228,Nc1ccc(-c2ccc(NCc3ccc(C(=O)NC45CC(C4)C5)cc3)nc2)cc1,7.269971
O=C(NC12CC(C1)C2)c1ccccc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.809779,O=C(Nc1ccccc1C(=O)NC12CC(C1)C2)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.584902
C#Cc1ccc(NCc2ccc(N)c(N)c2)cc1,4.32176,C#Cc1ccc(NC(=O)c2ccc(N)c(N)c2)cc1,4.79881
c1cc2nc(C3CNC3)oc2cc1CNc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1,8.198132,O=C(Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1)c1ccc2nc(C3CNC3)oc2c1,8.084892
N#Cc1ccc(O)c(NCC2CCN2)c1,4.930207,N#Cc1ccc(O)c(NC(=O)C2CCN2)c1,5.289132
O=C(NC1CC1)c1ccc(C2c3ccccc3CCN2C[C@@H]2Cc3ccccc3CN2)cc1,7.188142,O=C(NC1CC1)c1ccc(C2c3ccccc3CCN2C(=O)[C@@H]2Cc3ccccc3CN2)cc1,6.755808
Nc1c(NC(=O)C2CNC2)cccc1-c1cccc(NCc2ccc3nc([C@@H]4CCCN4)oc3c2)c1,7.888545,Nc1c(NC(=O)C2CNC2)cccc1-c1cccc(NC(=O)c2ccc3nc([C@@H]4CCCN4)oc3c2)c1,7.753981
c1ccc2c(c1)CN[C@H](CN(Cc1ccc3oc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c1)c1ccnc3ccccc13)C2,7.917266,O=C([C@@H]1Cc2ccccc2CN1)N(Cc1ccc2oc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc2c1)c1ccnc2ccccc12,7.903998
Brc1ccc(NC[C@H]2CCCN2Cc2c[nH]c3ccc(Br)cc23)cc1,5.095319,O=C(Nc1ccc(Br)cc1)[C@H]1CCCN1Cc1c[nH]c2ccc(Br)cc12,5.349715
O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc2nc(C3CCN(CC4CCN4)CC3)oc2c1,7.913961,O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc2nc(C3CCN(C(=O)C4CCN4)CC3)oc2c1,7.996336
Nc1ccc(C(=O)Nc2ccnc3ccccc23)cc1NCc1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.778676,Nc1cc(C(=O)Nc2ccnc3ccccc23)ccc1NC(=O)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.764704
OB(O)c1ccc(NCc2ccc(F)cc2)cc1,3.561749,O=C(Nc1ccc(B(O)O)cc1)c1ccc(F)cc1,3.878057
c1cc(NCc2ccc3oc([C@@H]4CCCN4)nc3c2)cc(-c2ccc(NCC3CCNCC3)cc2)c1,6.836139,O=C(Nc1ccc(-c2cccc(NCc3ccc4oc([C@@H]5CCCN5)nc4c3)c2)cc1)C1CCNCC1,7.902039
c1ccc2c(c1)CN[C@H](CN1Cc3ccccc3C[C@H]1C1=NCCc3ccccc31)C2,6.998621,O=C([C@@H]1Cc2ccccc2CN1)N1Cc2ccccc2C[C@H]1C1=NCCc2ccccc21,6.850975
O=C(O)[C@H]1CCCN1C[C@H]1CCCN1,2.357427,O=C(O)[C@H]1CCCN1C(=O)[C@H]1CCCN1,3.335773
Cc1cc(-c2cccc(Nc3ccc(NCc4ccc(N)c(O)c4)cc3)c2)cnc1N,5.033084,Cc1cc(-c2cccc(Nc3ccc(N)cc3)c2)cnc1NC(=O)c1ccc(N)c(O)c1,5.471965
O=C(NCc1ccccc1)c1ccc2nc(C3CCN(C[C@@H]4Cc5ccccc5CN4)CC3)n(CC3CC3)c2c1,7.206027,O=C(NCc1ccccc1)c1ccc2nc(C3CCN(C(=O)[C@@H]4Cc5ccccc5CN4)CC3)n(CC3CC3)c2c1,6.92285
c1ccc2c(C[C@H](NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)c3nc4ccc(CNC56CC(C5)C6)cc4o3)c[nH]c2c1,7.63613,O=C(NC12CC(C1)C2)c1ccc2nc([C@H](Cc3c[nH]c4ccccc34)NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1,7.738638
Nc1ccc(CNc2cc(-c3ccc4[nH]ccc4c3)ccc2O)cc1O,5.170433,Nc1ccc(C(=O)Nc2cc(-c3ccc4[nH]ccc4c3)ccc2O)cc1O,5.307951
O=Cc1ccccc1CNc1cccc(B(O)O)c1,3.156113,O=Cc1ccccc1C(=O)Nc1cccc(B(O)O)c1,3.360862
C[C@@H](NCc1ccc2[nH]c(C3CNC3)nc2c1)C(=O)NCc1cnnn1CC1CC1,7.568087,C[C@@H](NC(=O)c1ccc2[nH]c(C3CNC3)nc2c1)C(=O)NCc1cnnn1CC1CC1,7.304631
Nc1cc(C(=O)O)ccc1NCc1ccc(-c2nc3cc(C(=O)NC4CC4)ccc3o2)cc1,6.906524,Nc1cc(C(=O)O)ccc1NC(=O)c1ccc(-c2nc3cc(C(=O)NC4CC4)ccc3o2)cc1,6.638323
O=C(Nc1n[nH]cc1-c1cccc(CNC23CC(C2)C3)c1)N1Cc2ccccc2C[C@H]1c1nc2cc(Br)ccc2[nH]1,5.183613,O=C(NC12CC(C1)C2)c1cccc(-c2c[nH]nc2NC(=O)N2Cc3ccccc3C[C@H]2c2nc3cc(Br)ccc3[nH]2)c1,4.83211
N#Cc1ccc(CNc2cccc(-c3ccc(NC(=O)[C@H]4CCCN4)cc3)c2)cn1,7.226633,N#Cc1ccc(C(=O)Nc2cccc(-c3ccc(NC(=O)[C@H]4CCCN4)cc3)c2)cn1,7.347482
O=C(NCc1c[nH]c2ccccc12)C1(NCc2ccc(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)cc2)CCC1,8.020927,O=C(NC1(C(=O)NCc2c[nH]c3ccccc23)CCC1)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,7.927461
C[C@@H](NC(=O)C1CN(C(=O)Nc2ccc(-c3cccc(NC[C@@H]4Cc5ccccc5CN4)c3)cc2)C1)c1ccccc1,7.588149,C[C@@H](NC(=O)C1CN(C(=O)Nc2ccc(-c3cccc(NC(=O)[C@@H]4Cc5ccccc5CN4)c3)cc2)C1)c1ccccc1,7.180552
O=C(NCc1c[nH]c2ccccc12)c1cccc(-c2cc(NCc3cccc(NCCc4ccncc4)n3)[nH]n2)c1,7.010343,O=C(NCc1c[nH]c2ccccc12)c1cccc(-c2cc(NC(=O)c3cccc(NCCc4ccncc4)n3)[nH]n2)c1,7.409051
O=C(O)c1ccc2nc(-c3ccccc3NCC3CCN3)[nH]c2c1,5.99902,O=C(O)c1ccc2nc(-c3ccccc3NC(=O)C3CCN3)[nH]c2c1,5.512401
O=C(Nc1cccc2cc[nH]c12)C1CCN(C(=O)C2CN(Cc3ccc4oc(C5CCN5)nc4c3)C2)CC1,7.561109,O=C(Nc1cccc2cc[nH]c12)C1CCN(C(=O)C2CN(C(=O)c3ccc4oc(C5CCN5)nc4c3)C2)CC1,7.151108
Fc1ccc(CNc2cccc(-c3ccc4[nH]cc(CNCCc5c[nH]c6ccccc56)c4c3)c2)cc1,6.362058,O=C(Nc1cccc(-c2ccc3[nH]cc(CNCCc4c[nH]c5ccccc45)c3c2)c1)c1ccc(F)cc1,6.655868
O=C(NCCc1cn(CC2CC2)c2ccccc12)c1ccc(NC2CCN(CC3CCN3)C2)c(O)c1,7.104401,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1ccc(N(C(=O)C2CCN2)C2CCNC2)c(O)c1,7.335187
O=C(Nc1ccc(Br)cc1)c1ccc(Cn2cc(CCNCC3CNC3)c3ccccc32)cc1,6.350408,O=C(Nc1ccc(Br)cc1)c1ccc(Cn2cc(CCNC(=O)C3CNC3)c3ccccc32)cc1,7.362163
Nc1cc(CN[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H]2CO)ccc1O,3.903774,Nc1cc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H]2CO)ccc1O,4.107513
Oc1ccc(-c2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)cc1NCC1CNC1,7.824968,O=C(Nc1cccc(-c2ccc(O)c(NCC3CNC3)c2)c1)[C@@H]1Cc2ccccc2CN1,7.762707
Nc1ccc(CNc2ccccc2C(=O)NC2CC2)cc1N,5.220454,Nc1ccc(C(=O)Nc2ccccc2C(=O)NC2CC2)cc1N,5.761268
N#Cc1ccc(CN(Cc2ccc3oc(C4CNC4)nc3c2)C2(CNC34CC(C3)C4)CCC2)cn1,7.154792,N#Cc1ccc(C(=O)N(CC2(NCc3ccc4oc(C5CNC5)nc4c3)CCC2)C23CC(C2)C3)cn1,7.301337
O=C(Nc1cc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)ccc1O)C1CCN1C[C@@H]1Cc2ccccc2CN1,7.551942,O=C(Nc1cc(-c2ccc(N(C[C@@H]3Cc4ccccc4CN3)C(=O)[C@@H]3Cc4ccccc4CN3)cc2)ccc1O)C1CCN1,6.950541
OB(O)c1cccc(NCC2CN(c3ccccn3)C2)c1,3.684262,O=C(Nc1cccc(B(O)O)c1)C1CN(c2ccccn2)C1,4.267722
Nc1cc(C(=O)NCc2ccccc2)ccc1NCc1ccc2oc(C3CNC3)nc2c1,7.522389,Nc1cc(C(=O)NCc2ccccc2)ccc1NC(=O)c1ccc2oc(C3CNC3)nc2c1,7.493303
O=C(C1CCNCC1)N(Cc1cn(CC2CC2)c2ccccc12)C1CN(C[C@@H]2Cc3ccccc3CN2)C1,7.189948,O=C([C@@H]1Cc2ccccc2CN1)N1CC(N(Cc2cn(CC3CC3)c3ccccc23)C(=O)C2CCNCC2)C1,7.016922
Cc1cc(-c2cccc(NC(=O)C3CCN3C[C@@H]3Cc4ccccc4CN3)c2)cnc1NC(=O)N[C@H](C)c1ccccc1,7.288617,Cc1cc(-c2cccc(NC(=O)C3CCN3C(=O)[C@@H]3Cc4ccccc4CN3)c2)cnc1NC(=O)N[C@H](C)c1ccccc1,7.148383
Cc1cc(Br)cnc1NCc1ccccn1,3.542173,Cc1cc(Br)cnc1NC(=O)c1ccccn1,3.658795
OB(O)c1cccc(NCc2ccc(-c3ccc(NCC4CNC4)cc3)cc2)c1,5.769176,O=C(Nc1ccc(-c2ccc(CNc3cccc(B(O)O)c3)cc2)cc1)C1CNC1,6.236544
COc1ccccc1CNC(=O)c1ccc(Cn2cc(CNCc3ccc4[nH]c(C5CCN5)nc4c3)c3ccccc32)cc1,7.433028,COc1ccccc1CNC(=O)c1ccc(Cn2cc(CNC(=O)c3ccc4[nH]c(C5CCN5)nc4c3)c3ccccc32)cc1,7.693387
N#Cc1ccc(NCc2cccc(F)n2)cc1,4.416994,N#Cc1ccc(NC(=O)c2cccc(F)n2)cc1,4.657986
O=C(Nc1ccccc1CNc1cc(C(=O)O)ccc1O)NC1CC1,5.651544,O=C(Nc1ccccc1C(=O)Nc1cc(C(=O)O)ccc1O)NC1CC1,5.693011
Cc1cc(-c2cn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)nn2)cnc1NCC1CCN1,7.893259,Cc1cc(-c2cn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)nn2)cnc1NC(=O)C1CCN1,7.615457
N#Cc1ccccc1Cn1nnc(-c2ccc(O)c(NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)c2)n1,7.352561,N#Cc1ccccc1Cn1nnc(-c2ccc(O)c(NC(=O)c3ccc(CO[C@H]4CN5CCC4CC5)cc3)c2)n1,7.308265
O=C(c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1)N1CCC1CNC12CC(C1)C2,7.124568,O=C(NC12CC(C1)C2)C1CCN1C(=O)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,6.831372
O=C(O)C1CCN(C(=O)[C@@H](NC[C@@H]2Cc3ccccc3CN2)c2ccccc2)CC1,5.389722,O=C(O)C1CCN(C(=O)[C@@H](NC(=O)[C@@H]2Cc3ccccc3CN2)c2ccccc2)CC1,5.486213
O=C(O)[C@@H]1CCCN(C(=O)[C@H](NCc2ccc3oc(-c4ccc(CNC56CC(C5)C6)cc4)nc3c2)c2ccccc2)C1,6.104643,O=C(N[C@@H](C(=O)N1CCC[C@@H](C(=O)O)C1)c1ccccc1)c1ccc2oc(-c3ccc(CNC45CC(C4)C5)cc3)nc2c1,6.239855
Nc1ccc(CN2CCC2C(=O)O)cc1O,3.139718,Nc1ccc(C(=O)N2CCC2C(=O)O)cc1O,3.585261
Nc1ccc(CN(C2CCNCC2)C23CC(C2)C3)cc1O,4.615865,Nc1ccc(C(=O)N(C2CCNCC2)C23CC(C2)C3)cc1O,4.68911
N[C@@H](c1ccccc1)c1nc2cc(CNc3ccc(Br)cc3)ccc2o1,5.447305,N[C@@H](c1ccccc1)c1nc2cc(C(=O)Nc3ccc(Br)cc3)ccc2o1,5.983936
Nc1ccc(Nc2ccccc2CNc2ccc(B(O)O)cc2)cc1,3.891997,Nc1ccc(Nc2ccccc2C(=O)Nc2ccc(B(O)O)cc2)cc1,4.174259
O=C(O)[C@H](NCC1CCN1)c1ccccc1,4.38396,O=C(N[C@@H](C(=O)O)c1ccccc1)C1CCN1,4.985383
c1ccc(CNc2cc(CNc3ccccn3)ccc2NCC2CN(C[C@@H]3Cc4ccccc4CN3)C2)nc1,6.715381,O=C([C@@H]1Cc2ccccc2CN1)N(CC1CNC1)c1ccc(CNc2ccccn2)cc1NCc1ccccn1,6.44251
O=C(NC12CC(C1)C2)[C@@H](NCc1ccc(-c2nc3ccc(C4=NCCc5ccccc54)cc3o2)cc1)c1ccccc1,7.685724,O=C(N[C@H](C(=O)NC12CC(C1)C2)c1ccccc1)c1ccc(-c2nc3ccc(C4=NCCc5ccccc54)cc3o2)cc1,7.495637
O=C(O)[C@@H]1Cc2ccccc2CN1C[C@H]1CCCN1,4.280011,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H]1CCCN1,4.658956
O=C(Nc1ccc(-c2nc3cc(C(=O)O)ccc3[nH]2)cc1NC[C@@H]1Cc2ccccc2CN1)NC1CC1,6.758582,O=C(Nc1ccc(-c2nc3cc(C(=O)O)ccc3[nH]2)cc1NC(=O)[C@@H]1Cc2ccccc2CN1)NC1CC1,6.027598
Nc1ccc(C(F)(F)F)cc1NCC1CCN1,5.273229,Nc1cc(C(F)(F)F)ccc1NC(=O)C1CCN1,5.68205
O=C(Nc1cccc2cc[nH]c12)c1ccc(CNc2ccc(CNC34CC(C3)C4)cc2NC[C@@H]2Cc3ccccc3CN2)cc1,7.537239,O=C(Nc1cccc2cc[nH]c12)c1ccc(CNc2ccc(CNC34CC(C3)C4)cc2NC(=O)[C@@H]2Cc3ccccc3CN2)cc1,7.491644
OB(O)c1cccc(Nc2c[nH]nc2NC[C@@H]2Cc3ccccc3CN2)c1,4.610211,O=C(Nc1n[nH]cc1Nc1cccc(B(O)O)c1)[C@@H]1Cc2ccccc2CN1,4.903816
O=C(Nc1ccc(Nc2cccc(-c3ccc(NC[C@@H]4Cc5ccccc5CN4)cc3)c2)cc1)C1CNC1,8.01289,O=C(Nc1ccc(Nc2cccc(-c3ccc(NC(=O)[C@@H]4Cc5ccccc5CN4)cc3)c2)cc1)C1CNC1,7.834974
O=Cc1cnccc1NCc1cccc(B(O)O)c1,2.949384,O=Cc1cnccc1NC(=O)c1cccc(B(O)O)c1,3.138111
Nc1ccc(CN[C@H](c2ccccc2)c2nc3c(C(=O)O)cccc3o2)cc1O,4.375485,N[C@H](c1ccccc1)c1nc2c(C(=O)Nc3ccc(C(=O)O)cc3O)cccc2o1,5.163841
Cc1cc(-c2cccc(NCc3ccc(O)c(N)c3)c2)cnc1NC1CN(C(=O)C2CNC2)C1,6.790873,Cc1cc(-c2cccc(NC(=O)c3ccc(O)c(N)c3)c2)cnc1NC1CN(C(=O)C2CNC2)C1,6.508483
C[C@H](NCc1ccc(CCl)cc1)c1ccccc1,4.121207,C[C@H](NC(=O)c1ccc(CCl)cc1)c1ccccc1,4.548939
COc1ccccc1CNCc1ccc(O)c(N)c1,4.394774,COc1ccccc1CNC(=O)c1ccc(O)c(N)c1,4.591675
O=C(NC1CC1)c1cccc(-c2ccc3oc([C@@H](NC[C@@H]4Cc5ccccc5CN4)c4ccccc4)nc3c2)c1,7.667679,O=C(NC1CC1)c1cccc(-c2ccc3oc([C@@H](NC(=O)[C@@H]4Cc5ccccc5CN4)c4ccccc4)nc3c2)c1,7.593366
Nc1ccc(CN2CCC2C(=O)O)cc1O,3.139718,Nc1ccc(C(=O)N2CCC2C(=O)O)cc1O,3.585261
COc1ccc(CNCc2ccc(N)c(N)c2)cc1,4.086765,COc1ccc(CNC(=O)c2ccc(N)c(N)c2)cc1,4.569885
O=C(NCc1cn(CC2CC2)nn1)c1ccccc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.976632,O=C(Nc1ccccc1C(=O)NCc1cn(CC2CC2)nn1)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.856725
O=C(O)C1CN(C(=O)c2ccccc2NCc2ccc3oc(C4CNC4)nc3c2)C1,6.625786,O=C(Nc1ccccc1C(=O)N1CC(C(=O)O)C1)c1ccc2oc(C3CNC3)nc2c1,6.644017
c1ccc(NCc2ccc(-c3nc4ccc(C5=NCCc6ccccc65)cc4o3)cc2)nc1,7.40588,O=C(Nc1ccccn1)c1ccc(-c2nc3ccc(C4=NCCc5ccccc54)cc3o2)cc1,7.52458
O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NC[C@@H]1Cc2ccccc2CN1,5.006463,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H]1Cc2ccccc2CN1,5.404044
c1ccc2c(c1)CCN=C2c1cccc2oc(-c3ccc4oc(-c5ccc(CNC67CC(C6)C7)cc5)nc4c3)nc12,7.386051,O=C(NC12CC(C1)C2)c1ccc(-c2nc3cc(-c4nc5c(C6=NCCc7ccccc76)cccc5o4)ccc3o2)cc1,6.897192
Nc1cccc(-c2nc(-c3ccc(NCc4ccc(N)c(N)c4)nc3)cs2)c1,5.280581,Nc1ccc(-c2csc(-c3cccc(NC(=O)c4ccc(N)c(N)c4)c3)n2)cn1,5.550351
COc1ccccc1CNCC1CCN(C(=O)c2ccc3nc(-c4cccc(C(=O)NCc5ccccc5)c4)oc3c2)CC1,7.435755,COc1ccccc1CNC(=O)C1CCN(C(=O)c2ccc3nc(-c4cccc(C(=O)NCc5ccccc5)c4)oc3c2)CC1,7.461004
O=C(Nc1ccc(N(Cc2ccccc2)C(=O)[C@@H]2CCCN2C[C@@H]2Cc3ccccc3CN2)cc1)Nc1ccnc2ccccc12,6.956425,O=C(Nc1ccc(N(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H]2Cc3ccccc3CN2)cc1)Nc1ccnc2ccccc12,7.162
O=C(Nc1cccc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)c1)c1ccc(CCl)cc1,7.346962,O=C(Nc1cccc(-c2ccc(NC(=O)[C@@H]3Cc4ccccc4CN3)cc2)c1)c1ccc(CCl)cc1,7.37494
Oc1cc(CNc2ccnc3ccccc23)ccc1NCc1ccc(CCl)cc1,5.553322,O=C(Nc1ccc(CNc2ccnc3ccccc23)cc1O)c1ccc(CCl)cc1,5.795968
O=C(O)c1ccc(NC[C@@H]2Cc3ccccc3CN2)c(NC(=O)c2cccc(-c3nc4ccc(C(=O)O)cc4o3)c2)c1,6.726161,O=C(O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3CN2)c(NC(=O)c2cccc(-c3nc4ccc(C(=O)O)cc4o3)c2)c1,6.592799
Nc1cc(C(=O)N2Cc3ccccc3C[C@H]2C(=O)O)ccc1NC[C@@H]1Cc2ccccc2CN1,6.309908,Nc1cc(C(=O)N2Cc3ccccc3C[C@H]2C(=O)O)ccc1NC(=O)[C@@H]1Cc2ccccc2CN1,6.338911
C[C@@H](c1ccccc1)N(Cc1cccc(-c2nc3ccc(C(=O)O)cc3o2)c1)C[C@@H]1Cc2ccccc2CN1,6.584748,C[C@@H](c1ccccc1)N(Cc1cccc(-c2nc3ccc(C(=O)O)cc3o2)c1)C(=O)[C@@H]1Cc2ccccc2CN1,6.796368
Nc1ccc(CNc2c(N)cccc2NC2CC2)cc1N,3.629296,Nc1ccc(C(=O)Nc2c(N)cccc2NC2CC2)cc1N,3.995694
Nc1cc(CN2CCC[C@@H]2C(=O)O)ccc1NC[C@@H]1Cc2ccccc2CN1,5.672613,Nc1cc(CN2CCC[C@@H]2C(=O)O)ccc1NC(=O)[C@@H]1Cc2ccccc2CN1,5.684799
Nc1ccc(CNc2cc(CNc3cccc4ccn(CC5CC5)c34)ccc2N)cc1O,5.838967,Nc1ccc(C(=O)Nc2cc(CNc3cccc4ccn(CC5CC5)c34)ccc2N)cc1O,6.023766
Nc1cc(CNc2ccc(Br)cc2)ccc1O,3.921141,Nc1cc(C(=O)Nc2ccc(Br)cc2)ccc1O,4.156073
c1ccc2c(c1)CCN=C2c1ccccc1Nc1c[nH]nc1NCc1ccc(COCC2CNC2)cc1,6.896516,O=C(Nc1n[nH]cc1Nc1ccccc1C1=NCCc2ccccc21)c1ccc(COCC2CNC2)cc1,7.259737
O=Cc1cccc(-c2ccc(NCC3CCN3)cc2)c1,6.602179,O=Cc1cccc(-c2ccc(NC(=O)C3CCN3)cc2)c1,7.033403
Nc1ccc(CNc2ccc(C(=O)NCc3ccccc3)cc2O)cc1O,5.293808,Nc1ccc(C(=O)Nc2ccc(C(=O)NCc3ccccc3)cc2O)cc1O,5.337267
O=C(Nc1ccnc2ccccc12)[C@H]1CCCN1Cc1ccc2nc(C3CNC3)oc2c1,7.812238,O=C(Nc1ccnc2ccccc12)[C@H]1CCCN1C(=O)c1ccc2nc(C3CNC3)oc2c1,7.530441
O=C(O)C1CCN1Cc1cccc(B(O)O)c1,2.827219,O=C(O)C1CCN1C(=O)c1cccc(B(O)O)c1,3.060268
c1ccc2c(c1)CN[C@H](CN1CC(c3nc4ccc(CNc5ccc(NC67CC(C6)C7)cc5)cc4o3)C1)C2,7.679994,O=C([C@@H]1Cc2ccccc2CN1)N(Cc1ccc2nc(C3CNC3)oc2c1)c1ccc(NC23CC(C2)C3)cc1,7.476646
Nc1ccc(CN2Cc3ccccc3C[C@H]2C(=O)NCCc2ccccc2)cc1O,5.365036,Nc1ccc(C(=O)N2Cc3ccccc3C[C@H]2C(=O)NCCc2ccccc2)cc1O,5.456134
O=C(C1CN(Cc2ccc3nc(C4CNC4)oc3c2)C1)N1CCC[C@H](CNCc2c[nH]c3ccccc23)C1,7.646822,O=C(c1ccc2nc(C3CNC3)oc2c1)N(Cc1c[nH]c2ccccc12)C[C@H]1CCCN(C(=O)C2CNC2)C1,7.522964
c1cc(NCc2ccc3oc(C4CNC4)nc3c2)cc(-c2cccc3nc(C4CCNCC4)oc23)c1,7.975294,O=C(Nc1cccc(-c2cccc3nc(C4CCNCC4)oc23)c1)c1ccc2oc(C3CNC3)nc2c1,7.195806
ClCc1ccc(CNc2ccc(Br)cc2)cc1,4.068254,O=C(Nc1ccc(Br)cc1)c1ccc(CCl)cc1,4.409932
O=C(c1ccc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)nc1)N1CCC[C@@H]1CNC12CC(C1)C2,7.386963,O=C(NC12CC(C1)C2)[C@H]1CCCN1C(=O)c1ccc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)nc1,7.297243
C[C@@H](NCc1ccc(O)c(N)c1)C(=O)O,2.829614,C[C@@H](N)C(=O)Nc1cc(C(=O)O)ccc1O,3.099852
c1ccc2c(c1)C[C@@H](CNCCc1c[nH]c3ccccc13)N(C[C@@H]1C[C@@H](OCc3ccc(-c4nnn(CC5CC5)n4)cc3)CN1)C2,7.577494,O=C([C@@H]1C[C@@H](OCc2ccc(-c3nnn(CC4CC4)n3)cc2)CN1)N(CCc1c[nH]c2ccccc12)C[C@@H]1Cc2ccccc2CN1,7.789444
O=C(NCCc1ccccc1-c1cccc(NC[C@@H]2Cc3ccccc3CN2)c1)[C@@H]1Cc2ccccc2CN1C[C@@H]1Cc2ccccc2CN1,7.539992,O=C(NCCc1ccccc1-c1cccc(N(C[C@@H]2Cc3ccccc3CN2)C(=O)[C@@H]2Cc3ccccc3CN2)c1)[C@@H]1Cc2ccccc2CN1,7.651882
O=C(NC12CC(C1)C2)c1ccc2oc(-c3ccc(COCC4CN(CC5CNC5)C4)cc3)nc2c1,7.444623,O=C(NC12CC(C1)C2)c1ccc2oc(-c3ccc(COCC4CN(C(=O)C5CNC5)C4)cc3)nc2c1,7.637097
O=Cc1ccc(-c2nc3ccc(-c4cccc(NC[C@@H]5Cc6ccccc6CN5)c4)cc3n2CC2CC2)cc1,7.337843,O=Cc1ccc(-c2nc3ccc(-c4cccc(NC(=O)[C@@H]5Cc6ccccc6CN5)c4)cc3n2CC2CC2)cc1,7.167993
N#Cc1cncc(-c2cccc(NCc3ccc(NCC4CCN4)c(N)c3)c2)c1,6.897482,N#Cc1cncc(-c2cccc(NCc3ccc(N)c(NC(=O)C4CCN4)c3)c2)c1,6.848509
O=C(O)C1CCN1Cc1ccc(CCl)cc1,3.350081,O=C(O)C1CCN1C(=O)c1ccc(CCl)cc1,3.833315
Oc1cc(Br)ccc1NCc1cnccc1NCc1ccc(CCl)cc1,4.499092,O=C(Nc1ccncc1CNc1ccc(Br)cc1O)c1ccc(CCl)cc1,4.871914
O=C(O)[C@@H]1CCCN1CC1CNC1,3.124078,O=C(O)C1CN(C(=O)[C@@H]2CCCN2)C1,3.884554
O=C(Nc1cccc(B(O)O)c1)[C@@H](Cc1cn(CC2CC2)c2ccccc12)NC[C@@H]1Cc2ccccc2CN1,6.184507,O=C(N[C@H](Cc1cn(CC2CC2)c2ccccc12)C(=O)Nc1cccc(B(O)O)c1)[C@@H]1Cc2ccccc2CN1,6.159694
O=C(Nc1ccccn1)C1CCN1C(=O)c1ccccc1Cn1ccc2cccc(NC[C@@H]3Cc4ccccc4CN3)c21,7.165113,O=C(Nc1ccccn1)C1CCN1C(=O)c1ccccc1Cn1ccc2cccc(NC(=O)[C@@H]3Cc4ccccc4CN3)c21,7.481694
OB(O)c1cccc(CN2CCNCC2)c1,2.969531,O=C(c1cccc(B(O)O)c1)N1CCNCC1,3.475415
